-0.011,-0.004,-0.766
-0.013,-0.007,-0.769
-0.013,-0.006,-0.766
-0.013,0,-0.768
-0.015,0.001,-0.768
-0.016,0.001,-0.767
-0.015,0.001,-0.768
-0.013,-0.004,-0.769
-0.016,-0.003,-0.767
-0.015,-0.001,-0.768
-0.016,0,-0.766
-0.014,0,-0.768
-0.014,-0.001,-0.771
-0.016,0.001,-0.77
-0.013,0.001,-0.772
-0.009,0,-0.765
-0.011,-0.004,-0.769
-0.011,-0.004,-0.768
-0.007,-0.004,-0.768
-0.009,0.001,-0.768
-0.009,0.001,-0.768
-0.009,0.001,-0.766
-0.007,-0.002,-0.766
-0.005,-0.001,-0.77
-0.007,0,-0.767
-0.007,-0.003,-0.77
-0.007,-0.001,-0.767
-0.005,-0.001,-0.768
-0.005,0.002,-0.769
-0.009,0.001,-0.768
-0.008,-0.003,-0.77
-0.007,-0.007,-0.769
-0.009,-0.004,-0.764
-0.01,-0.005,-0.77
-0.007,-0.002,-0.768
-0.009,-0.001,-0.769
-0.012,0.003,-0.77
-0.013,-0.001,-0.767
-0.013,-0.002,-0.768
-0.013,-0.004,-0.767
-0.011,-0.003,-0.769
-0.014,-0.005,-0.768
-0.011,-0.003,-0.764
-0.01,0.003,-0.768
-0.01,0.001,-0.77
-0.011,-0.001,-0.767
-0.01,-0.004,-0.768
-0.009,-0.002,-0.764
-0.009,0,-0.768
-0.008,0,-0.767
-0.006,0.002,-0.768
-0.005,0.002,-0.769
-0.007,0.002,-0.766
-0.007,0.002,-0.765
-0.005,0,-0.769
-0.006,0,-0.768
-0.009,0,-0.768
-0.007,0.001,-0.765
-0.006,0.001,-0.769
-0.006,-0.002,-0.768
-0.009,-0.002,-0.767
-0.009,0,-0.766
-0.006,-0.001,-0.77
-0.007,0.004,-0.764
-0.009,0.003,-0.765
-0.009,-0.002,-0.767
-0.009,-0.005,-0.768
-0.008,-0.005,-0.768
-0.011,-0.001,-0.765
-0.008,0,-0.765
-0.007,0.001,-0.765
-0.007,0.004,-0.768
-0.009,0.001,-0.766
-0.01,-0.001,-0.768
-0.008,-0.005,-0.764
-0.011,-0.007,-0.768
-0.008,-0.005,-0.767
-0.008,-0.001,-0.768
-0.007,0.003,-0.767
-0.01,0.002,-0.764
-0.009,-0.004,-0.767
-0.01,-0.004,-0.766
-0.008,-0.005,-0.766
-0.009,-0.003,-0.767
-0.01,0.001,-0.769
-0.01,-0.001,-0.765
-0.009,-0.003,-0.771
-0.012,-0.001,-0.764
-0.012,-0.003,-0.765
-0.013,-0.005,-0.765
-0.011,-0.003,-0.768
-0.013,-0.002,-0.764
-0.012,0.002,-0.768
-0.012,-0.001,-0.766
-0.011,-0.003,-0.768
-0.011,-0.007,-0.764
-0.011,-0.006,-0.768
-0.011,-0.003,-0.765
-0.009,-0.004,-0.766
-0.008,-0.005,-0.766
-0.01,-0.01,-0.765
-0.011,-0.015,-0.767
-0.01,-0.006,-0.77
-0.013,0,-0.766
-0.011,0.004,-0.763
-0.011,-0.002,-0.768
-0.013,-0.008,-0.766
-0.011,-0.009,-0.769
-0.013,-0.007,-0.765
-0.015,-0.005,-0.768
-0.013,-0.002,-0.765
-0.012,0.001,-0.771
-0.011,-0.001,-0.767
-0.013,-0.003,-0.769
-0.011,-0.008,-0.767
-0.011,-0.008,-0.765
-0.012,-0.004,-0.768
-0.011,-0.003,-0.771
-0.011,-0.004,-0.767
-0.014,-0.002,-0.768
-0.013,0.002,-0.768
-0.01,-0.001,-0.764
-0.01,-0.003,-0.771
-0.011,-0.004,-0.765
-0.011,-0.006,-0.766
-0.009,-0.005,-0.765
-0.012,-0.002,-0.771
-0.011,-0.001,-0.766
-0.01,0.001,-0.768
-0.011,-0.003,-0.767
-0.009,-0.004,-0.768
-0.012,-0.005,-0.765
-0.013,-0.003,-0.766
-0.012,-0.005,-0.767
-0.013,-0.006,-0.766
-0.013,-0.001,-0.768
-0.01,-0.002,-0.766
-0.012,-0.002,-0.768
-0.011,-0.003,-0.767
-0.011,-0.007,-0.774
-0.015,-0.005,-0.767
-0.012,-0.004,-0.768
-0.011,-0.004,-0.764
-0.009,-0.005,-0.769
-0.011,0.002,-0.767
-0.012,-0.003,-0.77
-0.012,-0.004,-0.766
-0.009,-0.005,-0.768
-0.016,-0.008,-0.764
-0.013,-0.005,-0.765
-0.013,-0.005,-0.767
-0.012,-0.001,-0.765
-0.015,-0.004,-0.768
-0.012,-0.004,-0.767
-0.013,-0.003,-0.764
-0.013,-0.006,-0.768
-0.013,-0.007,-0.767
-0.011,-0.007,-0.766
-0.011,-0.007,-0.767
-0.011,-0.004,-0.769
-0.011,-0.007,-0.767
-0.011,-0.009,-0.766
-0.01,-0.009,-0.767
-0.012,-0.01,-0.766
-0.011,-0.01,-0.768
-0.011,-0.01,-0.765
-0.009,-0.009,-0.767
-0.011,-0.007,-0.767
-0.013,-0.009,-0.766
-0.011,-0.01,-0.763
-0.012,-0.01,-0.765
-0.013,-0.011,-0.767
-0.011,-0.007,-0.767
-0.011,-0.009,-0.768
-0.01,-0.008,-0.769
-0.011,-0.005,-0.769
-0.011,-0.007,-0.767
-0.012,-0.008,-0.768
-0.011,-0.005,-0.767
-0.011,-0.004,-0.767
-0.01,-0.005,-0.766
-0.011,-0.004,-0.77
-0.011,-0.002,-0.763
-0.012,-0.005,-0.769
-0.013,-0.005,-0.767
-0.011,-0.005,-0.766
-0.011,-0.005,-0.768
-0.015,-0.005,-0.766
-0.014,-0.004,-0.765
-0.01,-0.003,-0.768
-0.012,-0.002,-0.766
-0.013,-0.005,-0.766
-0.011,-0.005,-0.765
-0.01,-0.007,-0.767
-0.013,-0.004,-0.767
-0.011,-0.004,-0.766
-0.011,-0.003,-0.768
-0.012,-0.002,-0.767
-0.01,-0.001,-0.773
-0.014,-0.003,-0.767
-0.013,-0.005,-0.77
-0.012,-0.004,-0.767
-0.013,-0.003,-0.768
-0.016,-0.003,-0.767
-0.015,-0.004,-0.768
-0.011,-0.005,-0.77
-0.013,-0.003,-0.77
-0.014,-0.003,-0.769
-0.012,-0.005,-0.767
-0.012,-0.002,-0.767
-0.013,-0.004,-0.765
-0.015,-0.002,-0.766
-0.013,-0.003,-0.767
-0.012,-0.003,-0.769
-0.014,-0.005,-0.766
-0.014,-0.005,-0.768
-0.013,-0.005,-0.764
-0.011,-0.005,-0.768
-0.011,-0.001,-0.766
-0.012,-0.002,-0.769
-0.013,-0.002,-0.766
-0.013,-0.002,-0.77
-0.013,-0.005,-0.766
-0.015,-0.006,-0.767
-0.011,-0.004,-0.769
-0.009,-0.004,-0.767
-0.011,-0.002,-0.767
-0.012,-0.002,-0.767
-0.013,-0.004,-0.767
-0.013,-0.003,-0.765
-0.015,-0.005,-0.768
-0.013,-0.002,-0.765
-0.014,-0.003,-0.769
-0.013,-0.001,-0.766
-0.014,0.001,-0.766
-0.015,-0.002,-0.766
-0.015,-0.002,-0.765
-0.016,-0.004,-0.764
-0.016,-0.002,-0.766
-0.018,-0.001,-0.765
-0.016,-0.001,-0.765
-0.011,-0.002,-0.766
-0.013,-0.003,-0.765
-0.012,-0.001,-0.766
-0.009,-0.001,-0.766
-0.01,-0.001,-0.766
-0.013,-0.005,-0.766
-0.011,-0.002,-0.766
-0.01,-0.001,-0.763
-0.009,0.001,-0.764
-0.01,-0.001,-0.766
-0.009,0,-0.766
-0.009,-0.001,-0.767
-0.006,-0.003,-0.766
-0.011,0.002,-0.767
-0.012,-0.002,-0.766
-0.008,-0.003,-0.765
-0.008,-0.005,-0.767
-0.01,-0.002,-0.766
-0.007,-0.003,-0.767
-0.008,-0.003,-0.768
-0.007,-0.005,-0.766
-0.007,-0.001,-0.767
-0.009,-0.003,-0.767
-0.006,-0.006,-0.765
-0.006,-0.007,-0.769
-0.009,-0.001,-0.766
-0.009,-0.002,-0.767
-0.006,-0.003,-0.769
-0.009,-0.001,-0.767
-0.009,-0.002,-0.766
-0.009,-0.005,-0.764
-0.009,-0.002,-0.766
-0.009,-0.002,-0.768
-0.01,-0.002,-0.768
-0.011,-0.003,-0.766
